price
61539
32323
38076
22576
20936
125317
95048
88316
34276
17445
33523
88744
65588
39257
30827
18966
24880
22038
25620
86184
66284
48149
31177
43384
49232
42799
44488
42136
46042
77595
19283
37713
19824
41764
30000
67941
43573
39200
66848
56383
41628
40304
54600
34297
16461
44506
33871
58477
65744
51058
31635
20183
64867
31963
30800
17278
37742
43104
44135
76179
37503
43158
29086
47178
105981
42589
71506
37789
46722
37349
67284
35167
91716
52543
31987
21868
33607
82870
36336
23894
54645
87034
39770
45004
68097
40099
46241
25958
20113
44445
38337
30797
77778
34260
79602
42104
30280
26431
22000
73929
44008
37961
38057
65657
51092
61075
25000
65385
42464
37289
37324
40649
31115
58912
15517
19949
73263
61053
21429
52101
51585
42750
24195
49578
20724
20752
54616
45810
83841
53234
41428
28777
63077
22860
67276
41693
23657
26342
31637
21800
69414
16230
24412
59570
35000
42748
94408
52050
61284
60527
43990
28446
15493
68595
20601
43364
21429
103499
35588
94359
29487
61147
18706
30385
98097
97657
92891
29275
33038
21139
73105
32285
43110
37498
52974
51656
39916
68386
89374
90000
47761
32811
73983
37302
64103
24924
43228
93423
29887
60647
18861
25000
29776
16286
26464
35477
53125
97737
48354
71549
43219
42034
42901
40082
17157
40289
58401
59524
26992
27321
51457
97906
39151
67948
45685
90500
79840
29885
31967
29542
30802
46884
48046
54331
39980
76306
57646
56750
25359
68182
50555
16615
74166
49146
57597
42234
46392
26605
46534
45224
53572
28966
56152
66619
43359
57309
37840
42672
33874
33122
16954
31688
28291
19773
44807
37489
29000
48944
32485
24457
44703
37025
97452
29149
56449
61020
67523
57972
41704
65651
57098
47455
26065
84897
49960
48736
52110
29314
64227
107693
57946
40600
39556
36611
46704
51851
44512
23254
35088
56180
36411
43422
24856
20690
37500
17950
28060
61471
77668
40793
83871
71662
61321
48000
25455
62054
12821
10257
25046
95148
23311
32408
28236
30445
30494
38917
38062
79699
15076
27733
75347
26949
90298
59891
57902
52000
29061
20422
26572
44596
119116
51516
71229
92734
67115
62006
21364
19630
52849
61586
16667
54598
34416
26815
23295
37897
56558
80602
60481
20233
24065
82835
66652
21085
82453
30851
22186
64656
86488
49673
99185
57050
49145
27939
62201
124753
86498
53631
52284
71140
40000
100588
36624
34483
67342
99849
39275
67345
94179
25275
54951
92484
95368
52566
20000
57406
51328
47746
31649
33922
49949
65198
93847
27573
55936
65722
56441
46761
26316
98361
35461
34190
73715
51526
22658
110530
50268
31628
43957
26734
31434
68944
49265
39299
50097
70395
31520
25297
97422
90000
40424
85645
53508
39824
59067
39095
39357
54828
25038
26788
67014
27978
21990
55124
28109
55750
31798
38063
91145
25219
87377
37165
91020
33483
21357
58539
66218
38163
47380
43750
41560
87597
35069
50000
46439
57196
28789
49983
53609
20636
60497
59845
63530
50066
58844
37701
57447
37896
82901
38000
54044
25215
39595
47129
48388
48781
55716
49830
60568
63661
39184
44348
68830
47167
28281
118249
60779
102709
78645
20692
77233
40060
31024
33263
58334
75745
26519
38893
35600
51305
74522
53261
45067
50000
17016
36459
21857
52632
30822
39216
42685
53357
108803
37002
56498
70141
23319
16357
74044
89278
94538
104971
43520
86859
52680
46099
22967
76240
52857
52396
71836
47260
49590
50598
80206
66675
69584
58824
49689
46297
86207
24152
79933
86247
37158
110742
23359
24580
35424
52955
46880
28913
84695
40281
53164
29200
36312
46468
77778
25412
26000
31665
63020
45282
28112
59017
110387
39157
55358
32143
73965
46846
24961
38447
30481
25921
40108
40266
48201
26994
92151
60484
29514
35091
67693
49102
25966
39097
66818
48462
32259
40669
22059
42593
91993
51861
100584
49877
51492
44462
49711
35393
42775
55949
25000
49505
74323
84526
72413
46836
26586
62968
41662
79025
48625
26115
30620
63099
45397
38861
20230
52794
50890
74392
22758
26742
32616
55254
63560
96019
55289
29991
43475
79930
32350
65571
27275
26681
69709
44157
54011
45017
96184
22711
29780
102431
72198
66366
88980
24707
82759
21959
50918
86789
24430
74504
78286
20902
22436
52219
75504
39131
49558
42152
36667
71183
58241
82272
31558
69070
70628
29612
79626
58671
23367
37252
50664
64783
45649
34091
66482
35867
21910
24859
73867
69779
31545
30162
23383
31852
27148
77878
58911
73966
55864
94662
29290
21581
58952
99271
34551
52902
59588
56317
80878
20658
38403
31675
67435
80979
103357
91236
63685
38761
39562
68007
38530
42360
58475
53525
42587
56208
72456
56061
31160
66112
40374
37932
57595
50000
75368
27744
36094
41953
18723
68315
53058
59373
30683
80140
72209
28871
84845
40889
43231
81768
71119
104263
36892
42254
28621
44906
67262
43681
23150
28907
69207
41744
96022
70046
40299
51736
68219
15085
60048
25458
22942
37273
41410
87883
52429
40995
30562
33889
28423
71281
39623
56667
77208
43771
38090
32898
38991
44344
45565
86272
73364
41779
60695
24623
53489
57546
64418
23052
40529
60827
81592
85738
93683
60589
19913
31595
76751
42806
73996
112904
29700
35660
65767
40354
18427
47561
43624
32062
35100
62278
100167
37942
45564
23209
40861
59721
33929
34616
64913
18422
21804
47962
36004
22310
49123
85142
20802
72255
61316
88843
49844
55682
19792
33629
34375
69551
46660
55094
40000
68149
125209
42029
89277
92965
32460
91777
96852
65760
51487
49326
39067
34375
37828
66487
48792
35641
68687
41606
48038
74703
37547
72981
21686
122455
100000
70674
60625
62391
43190
72737
24426
48924
45240
72288
35000
58240
33727
66736
94406
29293
31141
44453
27234
135521
105424
28478
36800
99642
35914
39825
66431
86190
40892
41321
69136
42373
34720
56044
50287
25242
63182
66908
69906
39243
35984
70822
22435
33117
44894
70445
78195
27453
42508
53425
39909
51023
32037
100439
41320
49439
36665
44613
41992
51791
33020
38523
62605
21024
28279
99869
60316
48914
19917
54072
84483
80197
69104
34056
25875
50858
57190
59637
68120
46936
28196
19268
33036
38086
30895
29656
44914
78494
67353
106667
66939
21110
38139
69783
67367
44768
46450
51089
62016
26757
39905
85503
40351
33579
43417
87849
34014
32104
23325
68506
78508
81938
67500
31483
77366
36924
52595
28930
88011
37546
85594
34272
68084
38344
12932
67879
35870
41042
65325
33533
16200
52572
86645
16616
34770
35443
77529
42112
27173
60886
67037
93798
61731
41340
28683
20337
37699
56550
51608
92172
69992
63163
43903
35146
44751
46610
45582
44045
88889
28876
15204
32004
121043
82001
25145
94172
35566
59765
37215
87778
43007
30803
94306
38848
59381
34386
51389
63752
54221
26121
27747
90283
29866
23100
50544
41204
34066
32207
37400
23961
39978
70533
43384
82400
71438
29189
41546
64546
53893
31633
45474
41599
40294
32136
45352
99675
63018
81436
50919
53461
32506
57100
92437
31167
41539
26500
20194
40980
54968
119778
53232
29955
61392
46247
50992
90924
44240
37013
66697
41298
60673
40379
60345
123415
105723
91400
54333
27911
45213
30413
31848
39770
54332
32919
35445
80531
20731
53125
62938
38027
27425
93358
31986
35781
26940
36781
28273
33436
47192
89241
33385
28410
58104
38267
28917
29640
26248
40113
20720
80160
36067
93969
40480
21239
71960
50214
83090
32556
33804
48447
53726
27500
29575
71299
80646
43497
74409
37108
65168
87072
20177
31652
41727
33636
77035
66903
51592
32442
48925
136223
53031
38755
17634
37310
53634
73193
63382
61953
111422
40580
65963
65615
52688
49443
41183
36271
106522
82324
57409
22482
109775
48134
32813
46379
63363
36691
29251
54808
49465
35429
29252
55871
70617
40206
21762
41168
64357
63799
46792
24447
67728
80693
48189
67146
41361
29934
48027
30556
71157
103375
30916
26438
104751
49740
29221
56239
22656
89936
21424
36616
56924
95847
53957
41885
40097
70893
34753
39134
43082
75927
110002
76667
75642
30628
38243
27659
52538
39844
33104
52450
89430
46662
59436
39988
48471
92932
89683
29524
73261
70899
67219
75101
38522
33226
25556
49724
59794
33449
47846
56629
107143
67894
35984
32420
75610
40781
95077
25922
41234
20733
23041
96173
41828
54115
74514
28880
88992
51112
30706
50032
84807
51823
46104
82963
73566
46621
23340
60232
56786
99338
36683
49099
67233
75482
37366
26332
44088
9841
12697
118728
78669
75676
44226
49185
53173
23308
45566
73249
72422
79077
40318
30176
100000
55677
28704
40024
76087
50998
96599
49305
17576
28659
18077
35506
33511
48593
34582
24375
25607
74867
63796
27000
44030
134953
19779
39519
44375
54289
63412
60231
64517
61500
36827
27059
38885
66819
26630
53764
44974
58345
68575
52602
53596
26695
41313
70633
56351
73826
40579
16593
41970
60018
32259
25631
38371
94496
92385
71164
26115
72802
104202
97329
38023
47981
44872
50000
40886
85179
39401
20261
49653
53526
72199
75000
40541
25998
58824
84536
87585
86964
35803
88889
34489
53462
69287
42983
24959
69497
78297
84354
52411
40081
26648
56897
42858
60527
57018
56035
48572
46805
51012
50027
77086
41405
23693
53879
40222
96233
72875
72927
50241
73530
67693
73351
52434
45561
27185
76724
45777
56105
26974
33019
92983
50403
86793
38704
35723
33667
47834
79680
93040
44790
27648
84966
37776
81009
104694
37531
21654
82117
26467
43766
59950
25000
46465
59125
55099
35958
80185
125195
41915
63229
19862
69901
101225
56972
57882
56693
87103
59639
48276
73027
66227
27651
61169
60843
49389
35409
47696
48514
37727
20633
41135
33207
58795
45725
33750
46630
28592
95843
23600
80120
93702
71745
46126
71351
102755
41366
56810
56120
83148
49196
43794
42315
66125
31327
139290
79246
39231
52543
52714
58596
73440
45264
75745
43243
43869
27394
86816
50053
51837
91544
49256
75269
70451
83624
42977
47227
63248
22462
26714
38354
25107
87305
46793
44488
25805
36131
54391
93997
39604
30967
53212
40074
35530
34445
39262
38018
50280
59271
47620
92414
58612
71061
46275
33269
29463
69470
46738
25231
85357
64958
72613
66481
42433
80375
63475
34905
55826
47684
89159
42472
68948
45031
56926
46521
41730
53639
55239
39025
29744
33222
77905
42148
31650
40450
71979
24422
39817
54396
31697
54432
55620
59388
45893
77115
70350
43273
30033
14793
69014
33945
71857
81607
112371
27451
33826
34079
57047
10522
23007
84511
40764
97268
29248
43662
64547
24682
23907
62410
22933
66510
31666
109483
33610
49712
62054
74367
35661
48572
39834
106655
40554
69667
46079
60870
63033
68370
52809
98551
40213
59553
77884
63774
100000
63438
46609
85471
78215
55257
68765
57229
90210
19467
80701
71797
29589
72953
92204
24062
63906
64202
44777
19316
51207
16924
60997
29497
40846
29903
101613
83983
48804
33071
32920
38578
45734
42864
36175
38119
101492
94599
28579
35765
47749
30959
32632
45409
79101
46396
25962
31810
63064
98867
63918
41429
16998
64180
90290
31275
54720
97518
40841
30646
54201
51420
63827
59112
86950
47965
29006
25188
88411
25031
28104
22887
40388
33985
39210
37450
89565
36161
42730
72259
25810
92534
16266
53091
82558
29834
57909
55105
37312
126337
44241
37500
40643
111415
43364
37565
56188
96102
40770
76320
53815
60722
50304
72596
32139
87943
51042
88102
93946
71327
61241
48104
59495
66286
25452
28720
88987
59269
43441
81008
71651
52289
28989
67206
26012
70966
44290
53879
60097
74943
32061
22536
109303
63659
44695
66833
22554
61015
55871
25613
22229
31411
75000
86319
123632
33432
63332
64808
33207
65763
43821
54592
31897
33936
54434
50248
38154
69942
81007
69227
69532
75290
25455
58614
101442
79928
37289
102252
120264
39941
99498
130885
57952
48195
65541
35295
27132
112204
69869
51819
83407
54386
100579
60724
54220
49190
91694
72903
99440
57955
48483
25926
45579
43655
38959
59903
49480
36742
51498
57575
32401
114983
38946
41476
51949
57576
73565
58195
40797
35263
25787
61524
48566
44075
18318
70226
31869
47728
66397
67977
52102
45665
55738
28174
38889
63635
43106
69907
18368
25646
46177
64620
35194
21177
32725
33045
35541
37674
108397
76384
45164
60372
86578
89301
92967
46332
80238
109023
96330
27749
41660
47455
67721
46338
35955
32726
47827
47841
29877
96480
62474
37374
55560
23319
113110
26400
34230
45326
96726
59163
38564
18577
54546
46630
48960
70110
26334
45325
92460
79999
106656
44162
85821
32336
37230
106996
53145
22641
56346
85680
40639
78621
86227
51225
63158
78310
38856
66285
82507
45952
49099
51572
67767
42769
43250
40585
64032
40604
31048
56298
82038
54780
109643
51564
62904
55140
60804
95011
73637
41936
42157
48224
60318
95415
39103
39229
57500
42712
29612
26778
64720
24029
49663
79790
37435
64145
45708
38300
58395
64148
95768
87805
33572
87324
66428
109255
32457
48781
133623
59360
34512
24796
28255
52273
72650
53453
52686
32709
28486
62326
30267
20760
52156
35856
32001
48352
44386
23810
22786
69136
79280
37391
64706
29602
62231
121883
41674
55090
78071
103600
37840
70041
66566
41938
55941
42363
53707
36125
37932
27143
51428
40646
29162
60480
37581
44857
20565
62329
46743
91091
53332
27785
27524
27227
28276
63328
64486
69005
95013
29546
40239
52714
29452
55708
68657
43629
36176
42693
55886
80312
55690
42254
60741
104940
30477
35521
28246
68031
80006
35438
32000
44705
52030
32585
76924
90466
45806
53429
52055
88236
77334
37358
59025
27778
47773
28336
45071
36551
68561
72905
82053
50962
33065
23405
47465
103627
30924
86735
93948
74103
63704
88171
66082
40574
110975
62207
77375
40015
40926
39548
35031
75230
100137
42246
26275
24811
64329
29315
38740
80139
35489
70099
52387
50433
39799
77915
54092
56465
50371
123077
63902
52979
33319
26993
101884
38313
59182
29492
29309
40254
55721
48322
65059
38977
43371
37875
31510
54773
75936
53220
29275
29615
51632
50218
45217
40759
33965
80835
77213
19272
81907
36387
60582
70282
46278
58993
35781
31584
42576
76044
55295
52841
41848
81186
61321
56476
55926
81250
108713
44459
80470
45697
93855
27620
33905
38142
91873
39393
32308
28405
36255
50000
65147
50328
28518
45922
85332
48006
47654
89901
52912
33306
24304
33923
47369
22728
92683
73383
71429
48146
30187
30119
62330
17858
34475
42177
53084
58809
69724
72056
47458
68833
81932
77697
39139
103908
76999
76165
34673
61137
30011
57191
61781
67847
33409
92392
58164
74477
38393
28781
72678
31672
38825
36539
41267
34740
45413
48460
120045
97846
72977
33755
23104
39286
80432
48891
54097
27363
41012
63158
27581
23895
47192
37273
22240
78292
92585
45160
93171
55572
66361
52926
47037
87164
56724
20983
52134
35887
81446
42177
67429
43618
74938
44286
110064
101667
98108
77161
62248
48122
97273
29613
43393
44078
44308
43595
42125
44381
27199
59678
20235
30546
36232
27467
24115
93374
33106
95474
94861
39440
37958
39795
87081
49804
50304
19855
30225
44944
27072
75210
33382
32250
70698
82858
107562
41404
61938
30974
52844
47130
46016
81111
46637
87674
45000
79019
82627
58983
35574
46467
28114
69610
64677
29619
39398
75805
83958
39429
47022
27174
43971
70331
56486
35606
66102
46492
88115
18575
33821
42556
64967
58330
42007
98485
53820
26417
53532
62856
85593
62608
86937
48023
17778
79082
40604
33664
88101
23304
67593
43633
65147
74765
64127
56915
72223
74662
65087
31756
49850
35851
13781
39554
32630
52405
29157
21291
32705
69400
30830
70611
76307
77602
66913
29011
22183
40520
55790
36857
36545
65993
42394
58718
67857
51305
29103
23889
116667
52862
41354
19916
67462
25840
27617
77303
77540
40149
68151
90284
52346
50837
29721
124000
72087
16177
27836
84432
56855
24831
21213
42296
22463
42534
60431
25879
77605
93565
27500
29504
42348
46338
47220
61942
44375
86202
62885
28572
27084
80055
81402
64242
47028
20071
57938
32143
31082
26552
54380
65813
54655
40864
35676
108846
52110
50000
70193
28813
56638
19772
67653
39539
57371
67701
49916
19867
84091
26967
70397
58242
73644
53407
56411
84706
27667
51015
69166
39140
96710
68889
61430
27335
45243
67375
83842
108453
67013
32598
65036
49359
53913
45715
80065
62917
42109
45472
31167
45919
59277
71528
37331
53393
58404
95285
39448
32028
119783
74485
62365
99424
41224
29671
45935
26412
83197
41982
58571
100241
50516
56240
37229
20933
62302
63793
37504
45778
35923
45518
49931
52911
31396
42511
21552
55380
77518
68186
22728
34861
78605
30121
63481
55802
82452
68182
23956
25685
109292
80870
47300
31819
32000
42743
53935
46945
40803
76076
46207
54310
80507
45830
44337
66423
25771
45329
62249
41494
82295
95042
25472
40859
64747
87863
71867
30065
58132
55025
56660
47177
34762
63908
59760
94018
66802
36667
21909
88737
74643
49362
33438
86087
51035
70373
43145
98977
41948
77224
42101
62133
20000
33750
111047
79964
61765
59736
107843
21864
64325
103747
25047
58682
97125
74704
45392
53104
71893
40406
49971
69436
30926
83197
46555
43059
103687
39231
49667
64298
32678
32906
46178
42742
59811
49231
25404
33989
65915
56023
44534
25383
33573
37679
79325
15678
60369
59217
34191
56786
77168
54532
49668
31295
79677
65902
98057
55530
42186
51172
46250
68739
44287
75632
73345
89793
38430
24500
33334
34927
88136
81428
61927
55579
67444
58238
53853
81250
48783
45850
61268
26744
69582
103667
108192
38420
63140
29116
65249
67810
55978
44811
55879
66884
17298
51115
41404
20199
84828
82731
48364
38310
72305
17459
54374
93250
64456
49887
57932
34317
96631
29586
54533
91316
76554
89865
32147
33128
49513
49088
34489
68593
100472
75332
27212
92879
29445
35866
63843
42024
111314
88343
40083
63144
54286
35700
56684
27278
63280
40746
48875
66812
42319
61270
55731
52858
34906
29335
87872
58001
27229
27934
63906
64207
53706
53560
46679
43041
53449
98443
132937
88037
75313
33763
46699
39282
43694
43926
48164
74333
30671
63582
58621
64000
76924
29545
34392
51262
64517
39045
26316
74762
39922
33685
55667
135530
84370
37444
41327
78351
85970
59630
66400
81507
45858
93624
25634
80328
35371
35533
31426
66667
50611
37948
64299
31608
30222
30038
43345
68268
118300
69516
28504
49000
72449
60339
72695
38966
112051
33814
46196
46673
32280
30137
50475
41380
70000
64391
39056
57133
49985
22086
102233
63742
59398
101833
81502
101725
51221
61335
76997
28244
50946
69556
47430
30096
49319
57771
78098
52971
33334
58854
31635
19211
48010
80276
73107
48082
82609
82896
60415
42660
50682
27697
80569
26874
36459
79064
60547
70377
35577
44562
45399
28377
72938
36424
76674
49480
77789
42953
26562
95184
111654
77697
28704
62210
38381
43755
75734
63691
36090
44050
53045
85837
124283
31583
80933
50664
30618
87531
57937
58248
59539
94549
31461
25888
66393
45963
27057
42112
31373
22256
33501
28227
73650
58998
40343
44491
75149
68900
71533
72597
57979
25825
45735
40400
41490
58873
27688
56621
38785
55418
32841
90000
46280
52842
32503
25845
61956
48046
39423
24742
31925
65574
42451
36026
17802
33334
49319
120000
113979
38558
75139
21000
89891
70513
38198
50661
63637
23681
37859
50564
44591
46350
58292
113273
103212
52030
104879
43580
31068
42584
78170
82022
73836
36747
68253
43270
102605
42185
39028
44560
49691
58732
56897
28359
28107
58049
39265
133314
41714
35421
80782
32203
57895
55874
61191
33708
29334
40521
76277
47132
34524
96234
39362
71887
54678
52650
78547
34616
47069
65512
42713
22116
55165
21204
55223
76667
24201
78109
44777
24358
61000
107605
43851
40155
94968
30390
57751
36596
36166
42776
70404
85067
49894
61113
72608
72304
66589
41631
82762
95057
91246
42640
67458
50346
68314
42235
82232
24103
32951
100865
71379
96297
31085
33810
95349
76889
43893
67148
34681
67011
37322
52652
55175
66764
61624
61358
34021
61552
92826
57035
36772
74783
60177
57282
56897
92725
80716
48098
68110
52618
103176
66148
36800
106823
81681
66341
36257
61825
70324
31437
26989
30391
68692
45143
27745
94445
51078
111345
39048
53354
74511
26060
57216
66702
85911
42004
43766
70817
90055
57965
77923
75790
67112
39326
68854
69641
30913
73014
134962
113445
37770
24837
55547
42604
38587
49758
72414
31483
64936
99174
30109
56297
104811
45052
36657
39966
79888
94342
71973
118056
66276
105574
45910
75340
27156
55186
41815
53769
52853
63506
73942
92378
45700
34726
40527
62923
25292
47137
89107
74577
25264
18948
71725
88340
31684
29072
60452
56589
55120
47038
47231
38790
82323
44765
79168
53581
78704
45750
59731
31550
52825
38847
33997
98324
43428
45935
81306
59059
71328
31785
44474
49020
60865
37524
44321
94689
46606
79423
58109
52352
90124
110056
59778
25922
37584
71819
64410
75562
61789
59102
32317
38226
95000
31235
45424
64762
55851
53639
30802
48182
93467
69987
99765
58011
40087
70659
47901
56744
68344
31087
26698
45193
32674
27236
73526
23750
59972
29902
62693
130770
30572
36724
96289
61084
50283
42307
42412
22500
32431
23149
32824
79906
35233
35075
43850
40284
28814
44577
32613
39318
41697
57060
86207
78186
74068
22840
41022
72150
43603
43626
38498
54766
34866
67878
56075
14400
50321
137111
27332
95926
70737
50907
66769
35862
59730
61534
24211
70150
55594
25315
51579
40187
66667
61681
23939
73715
72059
50941
34646
27553
36644
64445
45589
62625
66280
58077
74385
99458
64103
42141
68990
50103
50571
33839
34212
49761
38625
52572
100241
44485
51584
23033
80000
64805
66990
85746
30145
66170
106996
32000
21348
60008
46282
57926
68494
78691
26742
30537
61166
30029
22910
24326
64117
44248
29980
37374
57349
128079
41500
47662
45126
21112
76448
32462
42292
71091
39194
69780
67108
53466
19335
51830
21022
37634
50743
17143
42389
51753
92064
54716
38283
44291
61977
30492
35067
45932
134431
39768
57280
30304
35130
86999
68835
26894
42891
67573
32267
32606
60773
26792
41857
60778
33065
93720
77936
106733
90193
70137
29991
40633
27339
24265
32414
98432
33186
36065
36759
40556
42498
45954
47343
39365
73555
37785
41447
55999
50185
40832
65929
36643
76364
96805
60527
44717
43945
37360
60119
85271
37408
50895
34537
27559
24490
27621
41574
28579
90000
33000
68182
52983
18349
30738
26667
44728
37868
91835
41239
68346
57006
33591
99501
57657
28355
18420
49023
27129
68263
58782
25553
56624
82760
46598
61716
42497
53924
46552
77161
28847
49724
64211
45203
34116
45573
41297
38987
66080
56530
120854
42114
55723
59149
82365
51021
35212
45421
35715
27720
58759
36251
43365
23810
33548
51028
68728
50024
36212
23460
58427
78220
67041
45100
36364
49143
69413
43839
57242
38058
41629
81040
27529
34079
27160
66639
86060
46758
62122
30822
23200
36843
55667
79529
32064
50377
28678
69000
50267
49879
83603
52117
38758
68431
45963
92000
44403
37073
37314
36374
60955
27209
40599
80982
95159
54670
62847
45820
22202
68057
46164
88481
97394
64780
103730
52826
32545
115218
78432
48649
79360
37942
65540
97897
80557
78329
98141
63519
31630
49871
43080
41852
69860
32195
61322
31078
75627
58334
60369
59801
48164
35000
21996
69675
52473
52637
68023
99721
31819
63141
91792
68535
92131
38597
37754
68699
57143
101852
52451
27059
92944
77273
32442
46079
53350
53568
50203
79124
48000
33674
113810
42308
28255
74823
58972
52873
38401
50000
49005
91315
20270
74522
92378
109497
43856
129555
68977
22459
118594
76233
78004
35179
52331
38298
46830
76387
86738
39880
50032
56108
52482
91931
56778
73946
58824
74466
68653
28219
57408
38964
96154
87860
27817
71793
82707
47865
64847
73261
88889
68168
38383
34627
51112
75188
54621
91363
28584
38861
68324
44475
52033
90193
77174
56265
49149
78461
66797
75297
62165
79444
44048
37587
89945
75926
26804
30113
58786
56786
33515
52472
98494
20163
56210
67011
35477
72985
35438
41726
59279
42329
71919
55679
52061
47297
27687
43334
51200
76354
83918
39176
51531
37858
98246
72988
42913
36717
56966
21446
81700
60013
70599
35789
83949
33019
127878
34517
42664
69604
40149
36029
78727
44128
59082
75863
42698
44900
55033
47417
30811
79453
27506
50550
82393
28978
71491
56283
52102
72187
43425
50413
46400
70513
58416
25698
47023
87047
71348
49219
40266
58789
41646
69854
44487
53798
58150
85260
38105
32769
51668
62177
80103
31705
57261
39711
104343
47346
54849
40578
101711
76085
37797
43685
43977
41250
102158
54080
108214
40844
83694
35834
64498
40330
65394
42540
29167
29167
27810
49617
50926
44658
14614
58135
26536
110188
40197
35258
84992
66910
32089
37359
49089
81901
65251
50672
52174
48388
62246
46775
78970
36616
53134
37110
68689
70838
82106
31109
52905
47663
34884
60000
34512
26613
26667
87234
48104
81227
88580
27031
38636
35069
82500
37550
35103
74828
39822
96363
86573
40446
60000
34236
27086
92412
34172
27382
47557
34711
33425
71429
45834
26079
58740
46083
23929
80495
83115
106431
71519
53870
28177
46494
111839
26210
41372
42148
61856
26493
27072
25834
65910
41472
47007
59595
35793
113688
31356
80809
88903
79433
94771
28214
36543
30946
55981
63351
25430
19815
37424
26863
37746
78988
43860
61008
73024
88542
58487
34130
60676
44286
71277
106250
31815
72036
29200
68105
45301
59135
54330
51167
61275
44796
63830
82213
51136
67422
24773
76877
79821
52963
41675
64257
60788
60580
89224
67259
29371
97395
62108
66188
40862
32842
40742
23672
49741
104470
84876
48388
59326
56906
31157
46815
27728
55677
35083
29612
38402
46578
48717
38562
50553
49266
85000
88419
103173
71230
34042
28931
23249
68858
62186
43060
70667
22256
83191
100407
40311
32517
53722
38790
33066
16048
31354
67581
24687
77330
54844
47192
27734
43286
74162
59441
30901
36717
35513
51309
50891
27649
42400
62572
32419
50000
28755
25241
23259
93963
41828
36643
35311
49505
51263
21051
49073
39337
29150
41514
59024
61798
35861
126080
39547
58266
81526
39151
26414
67345
46602
83205
86333
34046
80410
36293
66289
78805
99479
26667
86002
69970
39804
32411
32693
72752
62425
132033
33469
67949
57994
36146
42208
63971
32858
76327
64193
33000
29383
52629
57793
47638
86195
43743
63739
72861
41344
84805
43145
26875
43703
52411
42308
15927
60000
42076
35409
37454
81320
78789
74002
20870
40552
34366
68779
32304
43194
66017
67590
24424
49547
48476
70897
47775
46924
18532
44761
55582
94850
64678
89419
62333
43227
36146
75532
37700
88444
53520
48875
60278
64584
80764
57103
59940
37544
75186
37635
42001
55334
64445
44697
40000
75555
60632
31600
29348
109317
54146
98838
52440
83493
81069
84611
